SalesOrderID	CustomerID	SalesPersonID	TerritoryID	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	ShipToAddressLine1	ShipToAddressLine2	ShipToCity	ShipToStateProvinceCode	ShipToStateProvince	ShipToPostalCode	IsOnlyStateProvinceFlag	ShipToCountryRegion
68226	16545		7		31.27	2.5016	0.7818	34.5534	"882, rue Villedo"		Paris	75	Seine (Paris)	75013	False	France
68227	16450		7		37.97	3.0376	0.9493	41.9569	9529 Oonegal Court		Lille	59	Nord	59000	False	France
68228	13608		8		71.58	5.7264	1.7895	79.0959	Berliner Platz 77		Paderborn	HH	Hamburg	33041	False	Germany
68229	21829		10	11573	63.97	5.1176	1.5993	70.6869	5119 Valley Run		W. York	ENG	England	BD1 4SJ	True	United Kingdom
68230	24014		8		38.98	3.1184	0.9745	43.0729	Lützowplatz 5752		Poing	SL	Saarland	66041	False	Germany
68231	19444		7		58.98	4.7184	1.4745	65.1729	"22, avenue du Québec"		Bobigny	93	Seine Saint Denis	93000	False	France
68232	29426		7	11573	25.48	2.0384	0.637	28.1554	"21, impasse Ste-Madeleine"		Paris	75	Seine (Paris)	75010	False	France
68233	12310		10	11573	68.97	5.5176	1.7243	76.2119	1545 Bannock Ct.		Gloucestershire	ENG	England	GL7 1RY	True	United Kingdom
68234	14077		6	11570	37.29	2.9832	0.9323	41.2055	4997 North Civic Dr.		Royal Oak	BC	British Columbia	V8X	False	Canada
68235	11653		1		124.97	9.9976	3.1243	138.0919	3152 Woodcrest Drive		Lebanon	OR	Oregon	97355	False	United States
68236	12969		6	11570	42.28	3.3824	1.057	46.7194	9639 M St.		Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68237	16213		6	11570	71.97	5.7576	1.7993	79.5269	2396 Anchor Ct.		Shawnee	BC	British Columbia	V8Z 4N5	False	Canada
68238	13188		1		56.97	4.5576	1.4243	62.9519	420 Royal Links Circle		Puyallup	WA	Washington	98371	False	United States
68239	19869		4		608.96	48.7168	15.224	672.9008	3326 Indianhead Ct.		West Covina	CA	California	91791	False	United States
68240	18433		6	11570	2329.98	186.3984	58.2495	2574.6279	3588 Green Valley Road		Oak Bay	BC	British Columbia	V8P	False	Canada
68241	12975		4		2436.97	194.9576	60.9243	2692.8519	6891 Ham Drive		Coronado	CA	California	92118	False	United States
68242	16835		1		2294.99	183.5992	57.3748	2535.964	7082 45th St		Burien	WA	Washington	98168	False	United States
68243	12020		6	11570	804.47	64.3576	20.1118	888.9394	7076 Terry Lynn Lane		Port Hammond	BC	British Columbia	V6B 3P7	False	Canada
68244	14900		6	11570	839.48	67.1584	20.987	927.6254	7590 Bayview Circle		Westminster	BC	British Columbia	V3L 1H4	False	Canada
68245	15005		4		804.48	64.3584	20.112	888.9504	2055 Seawind Dr.		Long Beach	CA	California	90802	False	United States
68246	15254		5		841.46	67.3168	21.0365	929.8133	1568 Delta Fair Blvd.		Columbus	GA	Georgia	31901	False	United States
68247	18116		6	11570	2376.96	190.1568	59.424	2626.5408	8389 Richard Ave.		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68248	16478		4		2385.94	190.8752	59.6485	2636.4637	1502 Marion Ct.		Oakland	CA	California	94611	False	United States
68249	16113		4		2391.95	191.356	59.7988	2643.1048	3478 Glenwood Dr		Burlingame	CA	California	94010	False	United States
68250	19365		8		1249.84	99.9872	31.246	1381.0732	Zur Lindung 6		Solingen	NW	Nordrhein-Westfalen	42651	False	Germany
68251	15215		9	11568	2419.46	193.5568	60.4865	2673.5033	607 B Way		Geelong	VIC	Victoria	3220	False	Australia
68252	13010		9	11568	2332.28	186.5824	58.307	2577.1694	48 Lacanda Ct.		Townsville	QLD	Queensland	4810	False	Australia
68253	21982		9	11568	1700.99	136.0792	42.5248	1879.594	9471 Tobi Drive		Bendigo	VIC	Victoria	3550	False	Australia
68254	27418		4		2419.06	193.5248	60.4765	2673.0613	4808 Ward Court		Woodland Hills	CA	California	91364	False	United States
68255	27439		4		2413.06	193.0448	60.3265	2666.4313	5087 Edwards Ave.		Glendale	CA	California	91203	False	United States
68256	27450		1		2443.55	195.484	61.0888	2700.1228	8715 Birchwood		Walla Walla	WA	Washington	99362	False	United States
68257	21658		6	11570	570.47	45.6376	14.2618	630.3694	5242 Miguel Drive		Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68258	23374		4		588.96	47.1168	14.724	650.8008	7090 C. Mount Hood		Santa Cruz	CA	California	95062	False	United States
68259	23319		4		574.98	45.9984	14.3745	635.3529	2119 Chisholm Way		Santa Cruz	CA	California	95062	False	United States
68260	18369		4		1725.98	138.0784	43.1495	1907.2079	1334 Appalachian Drive		Chula Vista	CA	California	91910	False	United States
68261	14267		1		1785.97	142.8776	44.6493	1973.4969	7511 Cooper Dr.		Corvallis	OR	Oregon	97330	False	United States
68262	20945		8		1170.48	93.6384	29.262	1293.3804	Pflugstr 2565		München	NW	Nordrhein-Westfalen	80074	False	Germany
68263	24112		10	11573	1155.48	92.4384	28.887	1276.8054	8364 Encinal Place		Warrington	ENG	England	WA1	True	United Kingdom
68264	28366		10	11573	578.46	46.2768	14.4615	639.1983	9099 Warmcastle Ct.		Cheltenham	ENG	England	GL50	True	United Kingdom
68265	13109		9	11568	1283.82	102.7056	32.0955	1418.6211	5278 White Dr		Caloundra	QLD	Queensland	4551	False	Australia
68266	12561		7		2309.97	184.7976	57.7493	2552.5169	"91, rue de Maubeuge"		Bobigny	93	Seine Saint Denis	93000	False	France
68267	11711		6	11581	98.49	7.8792	2.4623	108.8315	263 La Orinda Pl.		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68268	11787		4		34.99	2.7992	0.8748	38.664	6096 Pheasant Circle		Burbank	CA	California	91502	False	United States
68269	15238		9	11579	63.97	5.1176	1.5993	70.6869	8983 Haynes Court		Darlinghurst	NSW	New South Wales	2010	False	Australia
68270	17503		9	11579	63.97	5.1176	1.5993	70.6869	1569 Eagle Ct		Cloverdale	SA	South Australia	6105	False	Australia
68271	18291		9	11579	21.98	1.7584	0.5495	24.2879	5669 Iris Ct.		Melton	VIC	Victoria	3337	False	Australia
68272	23426		9	11579	39.98	3.1984	0.9995	44.1779	4328 Liscome Way		North Sydney	NSW	New South Wales	2055	False	Australia
68273	28137		9	11579	7.28	0.5824	0.182	8.0444	2390 Brodia Court		North Sydney	NSW	New South Wales	2055	False	Australia
68274	16166		9	11579	38.88	3.1104	0.972	42.9624	7723 Sun View Terrace		Lane Cove	NSW	New South Wales	1597	False	Australia
68275	17321		9	11579	8.99	0.7192	0.2248	9.934	8674 Marina Vill Pkwy.		Hawthorne	QLD	Queensland	4171	False	Australia
68276	12704		9	11579	159	12.72	3.975	175.695	7933 Ashwood Dr		Geelong	VIC	Victoria	3220	False	Australia
68277	14795		8		801.77	64.1416	20.0443	885.9559	Auf der Krone 4993		Duesseldorf	HE	Hessen	40434	False	Germany
68278	19901		8		2316.97	185.3576	57.9243	2560.2519	Königstr 486		Sulzbach Taunus	SL	Saarland	66272	False	Germany
68279	19076		7		2394.97	191.5976	59.8743	2646.4419	"1, rue de la Centenaire"		Roubaix	59	Nord	59100	False	France
68280	19028		7		2363.96	189.1168	59.099	2612.1758	"74, rue Descartes"		Les Ulis	91	Essonne	91940	False	France
68281	14159		10	11584	2351.96	188.1568	58.799	2598.9158	3230 Buchanan Rd.		Bracknell	ENG	England	RG12 8TB	True	United Kingdom
68282	15455		7		655.94	52.4752	16.3985	724.8137	"11, avenue du Président-Kennedy"		Roubaix	59	Nord	59100	False	France
68283	19193		10	11584	608.96	48.7168	15.224	672.9008	9738 Hamilton Drive		Gateshead	ENG	England	GA10	True	United Kingdom
68284	15656		8		548.98	43.9184	13.7245	606.6229	Moritzstr 44		Sulzbach Taunus	SL	Saarland	66272	False	Germany
68285	11078		6	11581	34.99	2.7992	0.8748	38.664	1349 Sol St.		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
68286	28358		4		4.99	0.3992	0.1248	5.514	4885 Strawberry Court		Burlingame	CA	California	94010	False	United States
68287	28001		4		39.98	3.1984	0.9995	44.1779	5586 P St.		Burlingame	CA	California	94010	False	United States
68288	11078		6	11581	25.48	2.0384	0.637	28.1554	1349 Sol St.		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
68289	25360		4		32.27	2.5816	0.8068	35.6584	2234 Teakwood Dr.		Los Angeles	CA	California	90012	False	United States
68290	24264		4		71.58	5.7264	1.7895	79.0959	9997 Montgomery Ave.		Newport Beach	CA	California	92625	False	United States
68291	25068		4		32.6	2.608	0.815	36.023	9152 St. Patricia		Chula Vista	CA	California	91910	False	United States
68292	14611		6	11581	195.59	15.6472	4.8898	216.127	8623 Merry Circle		Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68293	13239		6	11581	37.27	2.9816	0.9318	41.1834	6740 Jalisco		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68294	23062		1		119.96	9.5968	2.999	132.5558	1023 Hawkins Street		Lebanon	OR	Oregon	97355	False	United States
68295	21758		1		14.98	1.1984	0.3745	16.5529	42 Longview Road		Burien	WA	Washington	98168	False	United States
68296	23262		1		49.97	3.9976	1.2493	55.2169	9652 Steven Drive		Corvallis	OR	Oregon	97330	False	United States
68297	21721		1		14.98	1.1984	0.3745	16.5529	7441 Clay Rd		Renton	WA	Washington	98055	False	United States
68298	22184		4		37.27	2.9816	0.9318	41.1834	5985 Bouncing Road		Lakewood	CA	California	90712	False	United States
68299	21316		4		68.97	5.5176	1.7243	76.2119	9135 Rockford Dr.		San Carlos	CA	California	94070	False	United States
68300	19699		1		133.49	10.6792	3.3373	147.5065	2696 Santa Rita Dr.		Spokane	WA	Washington	99202	False	United States
68301	18339		4		13.98	1.1184	0.3495	15.4479	5203 Foothill Way		Bellflower	CA	California	90706	False	United States
68302	17032		4		12.94	1.0352	0.3235	14.2987	3448 Concord		Burbank	CA	California	91502	False	United States
68303	16817		4		4.99	0.3992	0.1248	5.514	4143 Smith Lane		San Diego	CA	California	92102	False	United States
68304	15539		4		64.47	5.1576	1.6118	71.2394	8634 Forte Way		Berkeley	CA	California	94704	False	United States
68305	14466		1		90.47	7.2376	2.2618	99.9694	485 Ash Lane		Oregon City	OR	Oregon	97045	False	United States
68306	13374		4		56.97	4.5576	1.4243	62.9519	3917 Fern Leaf Lane		Burlingame	CA	California	94010	False	United States
68307	26851		8		23.78	1.9024	0.5945	26.2769	Zollstr 68		Bottrop	NW	Nordrhein-Westfalen	46236	False	Germany
68308	21123		7		30.48	2.4384	0.762	33.6804	"4877, rue des Ecoles"		Boulogne-Billancourt	92	Hauts de Seine	92100	False	France
68309	25318		8		25.48	2.0384	0.637	28.1554	Hochstr 2666		Saarlouis	SL	Saarland	66740	False	Germany
68310	28883		10	11584	38.98	3.1184	0.9745	43.0729	3294 Buena Vista		Berks	ENG	England	SL4 1RH	True	United Kingdom
68311	25771		8		25.48	2.0384	0.637	28.1554	Bundesallee 4442		Hamburg	HH	Hamburg	20354	False	Germany
68312	22377		7		184.48	14.7584	4.612	203.8504	"1, rue Pierre-Demoulin"		Orleans	45	Loiret	45000	False	France
68313	12590		10	11584	58.47	4.6776	1.4618	64.6094	1296 Banyan Way		Newcastle upon Tyne	ENG	England	NT20	True	United Kingdom
68314	15057		10	11584	39.98	3.1984	0.9995	44.1779	4012 Lime Ridge Drive		London	ENG	England	W10 6BL	True	United Kingdom
68315	13683		8		89.97	7.1976	2.2493	99.4169	Postfach 55 99 99		Kiel	SL	Saarland	24044	False	Germany
68316	26996		8		15.23	1.2184	0.3808	16.8292	Pascalstr 5		Bottrop	NW	Nordrhein-Westfalen	46236	False	Germany
68317	11679		1		91.97	7.3576	2.2993	101.6269	6453 Castle Hill Road		Puyallup	WA	Washington	98371	False	United States
68318	12888		1		96.46	7.7168	2.4115	106.5883	927 Parkside Dr		Lake Oswego	OR	Oregon	97034	False	United States
68319	12422		1		35	2.8	0.875	38.675	3591 East 18th Street		Marysville	WA	Washington	98270	False	United States
68320	11747		1		61.97	4.9576	1.5493	68.4769	7121 Oakleaf Ct.		Edmonds	WA	Washington	98020	False	United States
68321	12552		7		8.99	0.7192	0.2248	9.934	"1, rue Ste-Honoré"		Saint Ouen	41	Loir et Cher	41100	False	France
68322	14912		4		848.47	67.8776	21.2118	937.5594	5805 Virginia Lane		San Gabriel	CA	California	91776	False	United States
68323	13434		6	11581	2354.99	188.3992	58.8748	2602.264	1589 Santa Teresa Dr.		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68324	16866		4		2444.45	195.556	61.1113	2701.1173	6159 Argonne Drive		Grossmont	CA	California	91941	False	United States
68325	16819		1		2316.97	185.3576	57.9243	2560.2519	7684 Grove Way		Issaquah	WA	Washington	98027	False	United States
68326	15228		9	11579	2325.96	186.0768	58.149	2570.1858	7749 Dakota Lane		Rhodes	NSW	New South Wales	2138	False	Australia
68327	15178		9	11579	2395.96	191.6768	59.899	2647.5358	24 Jam Way		Bendigo	VIC	Victoria	3550	False	Australia
68328	26747		9	11579	1155.48	92.4384	28.887	1276.8054	1345 Bloching Circle		North Sydney	NSW	New South Wales	2055	False	Australia
68329	21257		9	11579	1700.99	136.0792	42.5248	1879.594	5346 Clayburn Road		Rockhampton	QLD	Queensland	4700	False	Australia
68330	14598		6	11581	2393.06	191.4448	59.8265	2644.3313	1454 Colton Ln		Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68331	29261		4		742.35	59.388	18.5588	820.2968	3444 Elkwood Dr.		San Gabriel	CA	California	91776	False	United States
68332	27195		4		2384.07	190.7256	59.6018	2634.3974	2163 Angi Lane		San Francisco	CA	California	94109	False	United States
68333	23211		1		583.97	46.7176	14.5993	645.2869	6345 Fox Way		Beaverton	OR	Oregon	97005	False	United States
68334	21491		1		1174.48	93.9584	29.362	1297.8004	7726 Driftwood Drive		Kirkland	WA	Washington	98033	False	United States
68335	21401		1		1174.48	93.9584	29.362	1297.8004	451 Creed Ave		Lebanon	OR	Oregon	97355	False	United States
68336	21478		4		1155.48	92.4384	28.887	1276.8054	336 E Eagle Peak Rd.		National City	CA	California	91950	False	United States
68337	18373		1		1763.97	141.1176	44.0993	1949.1869	7916 Valley Ave.	# 434	Beaverton	OR	Oregon	97005	False	United States
68338	18448		4		1735.98	138.8784	43.3995	1918.2579	893 Thornwood Drive		Long Beach	CA	California	90802	False	United States
68339	20914		8		1143.46	91.4768	28.5865	1263.5233	Postenweg 3738		Berlin	HE	Hessen	14129	False	Germany
68340	28420		7		1134.47	90.7576	28.3618	1253.5894	"470, rue de Linois"		Saint-Denis	93	Seine Saint Denis	93400	False	France
68341	14326		9	11579	765.32	61.2256	19.133	845.6786	8703 Carleton Street		Townsville	QLD	Queensland	4810	False	Australia
68342	11975		4		48.97	3.9176	1.2243	54.1119	1993 South Villa Way		Chula Vista	CA	California	91910	False	United States
68343	11500		6	11592	13.98	1.1184	0.3495	15.4479	1005 Valley Oak Plaza		Langley	BC	British Columbia	V3A 4R2	False	Canada
68344	16016		9	11590	69.97	5.5976	1.7493	77.3169	8728 Argyll Ave.		Seaford	VIC	Victoria	3198	False	Australia
68345	21879		9	11590	35	2.8	0.875	38.675	9593 Singingwood Court		Cranbourne	VIC	Victoria	3977	False	Australia
68346	14009		9	11590	34.99	2.7992	0.8748	38.664	8176 Pena		Seaford	VIC	Victoria	3198	False	Australia
68347	16632		9	11590	38.88	3.1104	0.972	42.9624	5263 Etcheverry Dr		Darlinghurst	NSW	New South Wales	2010	False	Australia
68348	17984		8		2389.98	191.1984	59.7495	2640.9279	Königsteiner Straße 449		Hof	BY	Bayern	95010	False	Germany
68349	19069		7		2329.98	186.3984	58.2495	2574.6279	"811, rue Basse-du-Rocher"		Bobigny	93	Seine Saint Denis	93000	False	France
68350	26228		8		1700.99	136.0792	42.5248	1879.594	Residenz Straße 744		Poing	SL	Saarland	66041	False	Germany
68351	11166		1		47.97	3.8376	1.1993	53.0069	6993 Whyte Park Ave.		Olympia	WA	Washington	98501	False	United States
68352	11661		6	11592	30.48	2.4384	0.762	33.6804	4909 Vine Lane		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
68353	28249		1		27.96	2.2368	0.699	30.8958	4638 Chestnut Ave		Milwaukie	OR	Oregon	97222	False	United States
68354	17385		6	11592	27.28	2.1824	0.682	30.1444	7625 Veronica Ct.		Sooke	BC	British Columbia	V0	False	Canada
68355	15572		6	11592	32.6	2.608	0.815	36.023	6477 Willow Pass Rd.		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68356	11709		6	11592	69.97	5.5976	1.7493	77.3169	5609 Gary Drive		Victoria	BC	British Columbia	V8V	False	Canada
68357	21502		4		49.97	3.9976	1.2493	55.2169	836 Donaleen Cr.		Grossmont	CA	California	91941	False	United States
68358	15526		6	11592	49.97	3.9976	1.2493	55.2169	926 Morning Way		Westminster	BC	British Columbia	V3L 1E7	False	Canada
68359	22337		4		49.97	3.9976	1.2493	55.2169	5464 Janin Pl.		Colma	CA	California	94014	False	United States
68360	18880		1		69.99	5.5992	1.7498	77.339	1417 Roosevelt Avenue		Beaverton	OR	Oregon	97005	False	United States
68361	19685		4		78.98	6.3184	1.9745	87.2729	993 Piedmont Dr.		Beverly Hills	CA	California	90210	False	United States
68362	19235		4		119.98	9.5984	2.9995	132.5779	1610 Ashwood Dr.		Colma	CA	California	94014	False	United States
68363	27378		6	11592	78.98	6.3184	1.9745	87.2729	3836 Birchbark Place		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
68364	15836		4		7.28	0.5824	0.182	8.0444	4890 Heron Ct		National City	CA	California	91950	False	United States
68365	15416		1		4.99	0.3992	0.1248	5.514	3043 Gregory Dr.		Milwaukie	OR	Oregon	97222	False	United States
68366	21732		6	11592	83.47	6.6776	2.0868	92.2344	9500 Normal Avenue		Newton	BC	British Columbia	V2M1P1	False	Canada
68367	16467		10	11595	4.99	0.3992	0.1248	5.514	8459 Leed Court West		Lancaster	ENG	England	LA1 1LN	True	United Kingdom
68368	29422		7	11595	62.98	5.0384	1.5745	69.5929	7963 Elk Dr	#4	Versailles	78	Yveline	78000	False	France
68369	26843		8		184.48	14.7584	4.612	203.8504	Parise Straße 56		Paderborn	NW	Nordrhein-Westfalen	33098	False	Germany
68370	19494		7		6.28	0.5024	0.157	6.9394	"11, rue Villedo"		Paris	75	Seine (Paris)	75009	False	France
68371	24144		10	11595	39.98	3.1984	0.9995	44.1779	1293 F Street		London	ENG	England	W1N 9FA	True	United Kingdom
68372	24012		7		68.97	5.5176	1.7243	76.2119	"17, rue de Varenne"		Bobigny	93	Seine Saint Denis	93000	False	France
68373	28906		7		4.99	0.3992	0.1248	5.514	"1211, rue des Ecoles"		Saint-Denis	93	Seine Saint Denis	93400	False	France
68374	11177		4		128.97	10.3176	3.2243	142.5119	3991 Rambling Rose Drive		San Diego	CA	California	92102	False	United States
68375	13099		5		96.96	7.7568	2.424	107.1408	5740 Elderwood Dr		Campbellsville	KY	Kentucky	42718	False	United States
68376	16127		4		618.47	49.4776	15.4618	683.4094	8041 Erie Dr.		Burlingame	CA	California	94010	False	United States
68377	14891		4		799.48	63.9584	19.987	883.4254	4376 Golf Club Road		Redwood City	CA	California	94063	False	United States
68378	14892		4		769.49	61.5592	19.2373	850.2865	3829 Cardinal Drive		Palo Alto	CA	California	94303	False	United States
68379	16244		4		2369.97	189.5976	59.2493	2618.8169	5048 Hawthorne Dr		Bellflower	CA	California	90706	False	United States
68380	16087		4		2369.97	189.5976	59.2493	2618.8169	1343 Granola Dr.		Berkeley	CA	California	94704	False	United States
68381	16101		4		2322.28	185.7824	58.057	2566.1194	4641 Brown St.		Fremont	CA	California	94536	False	United States
68382	27764		7		776.33	62.1064	19.4083	857.8447	"2141, rue Saint-Lazare"		Paris	75	Seine (Paris)	75008	False	France
68383	15585		9	11590	2317.92	185.4336	57.948	2561.3016	9850 Martindale		Wollongong	NSW	New South Wales	2500	False	Australia
68384	15185		9	11590	2322.28	185.7824	58.057	2566.1194	2708 Stephanie Way		Sunbury	VIC	Victoria	3429	False	Australia
68385	26751		9	11590	1120.49	89.6392	28.0123	1238.1415	4467 Hoover Court		Wollongong	NSW	New South Wales	2500	False	Australia
68386	26191		9	11590	1155.48	92.4384	28.887	1276.8054	6506 Gentrytown Drive		Goulburn	NSW	New South Wales	2580	False	Australia
68387	21258		9	11590	1754.98	140.3984	43.8745	1939.2529	1242 Ridgewood Ct.		Matraville	NSW	New South Wales	2036	False	Australia
68388	21562		9	11590	2451.3	196.104	61.2825	2708.6865	9976 Manila Avenue		Darlinghurst	NSW	New South Wales	2010	False	Australia
68389	29279		4		819.31	65.5448	20.4828	905.3376	1218 Trasher Road		Lemon Grove	CA	California	91945	False	United States
68390	23479		1		588.96	47.1168	14.724	650.8008	3287 Corte Poquito	# 2	Salem	OR	Oregon	97301	False	United States
68391	23668		1		564.48	45.1584	14.112	623.7504	4430 Ana Cortez		Beaverton	OR	Oregon	97005	False	United States
68392	18370		4		1700.99	136.0792	42.5248	1879.594	1955 C Street		Santa Cruz	CA	California	95062	False	United States
68393	18440		4		1775.47	142.0376	44.3868	1961.8944	4250 Cross Road		Colma	CA	California	94014	False	United States
68394	24098		8		655.45	52.436	16.3863	724.2723	Zeiter Weg 9563		Darmstadt	HE	Hessen	64283	False	Germany
68395	17182		10	11595	2419.06	193.5248	60.4765	2673.0613	2681 Woodside Way		York	ENG	England	YO15	True	United Kingdom
68396	11017		9	11590	742.35	59.388	18.5588	820.2968	7330 Saddlehill Lane		Sunbury	VIC	Victoria	3429	False	Australia
